transaction_id,date,store_id,product_sku,category,quantity_sold,sale_price,cost_price,discount_pct,footfall,weather,is_holiday,net_sales,gross_profit
TXN-000587,2023-12-22,Store-020,SKU-2517,FMCG,2,4969.55,459.23,13.2,713,Sunny,1,8627.1388,7708.678800000001
TXN-000588,2022-07-12,Store-015,SKU-3115,Pharmacy,30,1137.47,2661.54,29.5,1819,Sunny,0,24057.4905,-55788.7095
TXN-000589,2023-04-28,Store-010,SKU-8262,Fresh,37,1870.65,3875.09,26.5,1574,Rainy,0,50872.32675,-92506.00325000001
TXN-000590,2023-11-14,Store-004,SKU-9684,Electronics,47,2489.67,2757.71,18.1,1587,Sunny,1,95834.86731,-33777.502689999994
TXN-000591,2023-05-02,Store-008,SKU-8142,Pharmacy,32,1339.82,3583.38,28.7,628,Hot,0,30569.333120000003,-84098.82688000001
TXN-000592,2023-09-27,Store-009,SKU-7722,Pharmacy,32,503.29,3681.65,0.5,856,Cloudy,0,16024.7536,-101788.0464
TXN-000593,2022-02-25,Store-006,SKU-3847,Electronics,23,4506.17,2125.91,16.5,1322,Cloudy,0,86540.99485,37645.06485000001
TXN-000594,2023-11-10,Store-014,SKU-6306,Electronics,8,3050.38,165.65,9.8,234,Cloudy,0,22011.542080000003,20686.342080000002
TXN-000595,2022-11-12,Store-009,SKU-5809,Electronics,15,3619.86,3504.31,29.8,1852,Hot,0,38117.1258,-14447.5242
TXN-000596,2022-10-09,Store-011,SKU-9454,Electronics,45,3015.81,2051.2,24.6,1307,Cloudy,0,102326.4333,10022.433300000019
TXN-000597,2022-05-04,Store-013,SKU-6689,Apparel,2,2140.08,1122.73,20.9,1077,Sunny,0,3385.60656,1140.1465600000001
TXN-000598,2022-08-05,Store-002,SKU-2095,Fresh,36,1793.83,1775.51,10.4,884,Rainy,0,57861.78048,-6056.579519999999
TXN-000599,2022-04-22,Store-019,SKU-6438,Apparel,16,1713.47,740.37,10.3,1992,Sunny,0,24591.72144,12745.801440000001
TXN-000600,2022-05-03,Store-014,SKU-9180,FMCG,28,933.69,971.02,27.0,299,Rainy,0,19084.6236,-8103.936399999999
TXN-000601,2022-01-09,Store-016,SKU-7037,Fresh,47,1811.65,379.56,9.1,1710,Hot,0,77399.12295,59559.802950000005
TXN-000602,2022-09-10,Store-019,SKU-2020,FMCG,15,811.1,3494.43,15.5,1610,Rainy,1,10280.6925,-42135.7575
TXN-000603,2023-11-22,Store-017,SKU-7952,FMCG,46,943.82,923.0,23.6,1072,Cloudy,0,33169.61008,-9288.389920000001
TXN-000604,2022-05-26,Store-018,SKU-9729,Pharmacy,26,3781.44,1532.23,4.1,255,Rainy,0,94286.42496,54448.44496
TXN-000605,2022-08-16,Store-017,SKU-9113,Electronics,20,1820.61,2232.46,15.0,1402,Sunny,0,30950.369999999995,-13698.830000000002
TXN-000606,2023-12-24,Store-005,SKU-6459,Electronics,24,1592.56,68.98,3.4,1456,Cloudy,0,36921.91104,35266.39104
TXN-000607,2023-03-28,Store-019,SKU-5710,Fresh,42,3634.92,1382.61,20.7,1071,Hot,0,121064.64552000002,62995.025520000025
TXN-000608,2022-05-05,Store-019,SKU-3422,Apparel,8,1104.7,1225.7,3.7,1877,Cloudy,1,8510.6088,-1294.9912000000004
TXN-000609,2022-01-18,Store-019,SKU-9165,FMCG,19,424.35,2956.99,10.0,1958,Rainy,0,7256.385,-48926.424999999996
TXN-000610,2023-06-17,Store-005,SKU-8400,Apparel,4,1720.69,2346.63,9.0,416,Cloudy,0,6263.3116,-3123.2084000000004
TXN-000611,2023-12-14,Store-020,SKU-9794,Fresh,3,1882.38,3803.04,5.5,744,Rainy,0,5336.5473,-6072.572699999999
TXN-000612,2023-11-01,Store-002,SKU-1478,Fresh,25,3568.92,308.45,15.1,1025,Rainy,1,75750.327,68039.077
TXN-000613,2023-03-03,Store-015,SKU-1479,Pharmacy,42,968.53,2695.29,29.7,639,Cloudy,1,28596.816780000005,-84605.36321999998
TXN-000614,2023-05-10,Store-018,SKU-8492,FMCG,6,355.44,3048.75,22.8,1505,Sunny,1,1646.39808,-16646.10192
TXN-000615,2022-09-01,Store-014,SKU-3860,Apparel,18,3173.23,494.41,0.5,1883,Sunny,0,56832.5493,47933.169299999994
TXN-000616,2022-08-03,Store-010,SKU-9463,FMCG,26,4651.36,1326.09,6.3,417,Hot,1,113316.43231999999,78838.09232
TXN-000617,2023-06-17,Store-012,SKU-4546,Apparel,44,1297.36,1046.02,11.3,1296,Sunny,0,50633.36608,4608.486080000002
TXN-000618,2023-09-09,Store-019,SKU-4647,Apparel,33,1813.33,2328.35,4.1,1245,Sunny,0,57386.454509999996,-19449.095490000007
TXN-000619,2023-08-09,Store-002,SKU-1959,Fresh,49,4563.48,1399.7,15.0,1263,Cloudy,0,190068.94199999998,121483.64199999998
TXN-000620,2022-05-19,Store-004,SKU-2255,Pharmacy,24,4237.22,1431.1,27.7,1579,Rainy,0,73524.24144000001,39177.84144000002
TXN-000621,2022-11-14,Store-012,SKU-2558,Fresh,4,1254.55,786.17,28.1,1214,Rainy,1,3608.0858,463.4058
TXN-000622,2022-09-30,Store-006,SKU-7720,Electronics,40,4435.31,1683.2,15.2,1857,Sunny,0,150445.7152,83117.7152
TXN-000623,2022-12-14,Store-013,SKU-9251,Electronics,39,4616.89,2120.95,14.4,810,Hot,1,154130.25576000003,71413.20576000004
TXN-000624,2022-08-11,Store-007,SKU-4523,Apparel,21,4655.39,3723.99,2.3,1118,Cloudy,1,95514.63663,17310.84663
TXN-000625,2022-04-19,Store-003,SKU-4826,FMCG,6,1127.34,193.33,21.7,957,Hot,0,5296.24332,4136.26332
TXN-000626,2023-11-11,Store-004,SKU-7787,Electronics,39,3683.82,411.75,25.7,1525,Cloudy,1,106746.05214,90687.80214
TXN-000627,2022-06-02,Store-008,SKU-3683,Electronics,6,2980.69,3276.29,0.6,1968,Hot,0,17776.83516,-1880.9048399999992
TXN-000628,2023-10-02,Store-006,SKU-3298,Electronics,46,336.61,1158.98,5.8,611,Sunny,0,14585.98452,-38727.09548
TXN-000629,2022-12-31,Store-016,SKU-3937,Fresh,1,358.31,3401.86,5.0,1298,Rainy,0,340.3945,-3061.4655000000002
TXN-000630,2023-01-16,Store-008,SKU-7999,Electronics,13,4016.41,937.14,7.0,860,Hot,1,48558.3969,36375.5769
TXN-000631,2022-04-27,Store-016,SKU-9081,Fresh,32,2500.13,1961.48,16.2,210,Hot,0,67043.48608,4276.126080000002
TXN-000632,2023-11-18,Store-010,SKU-7930,Apparel,3,4850.04,2906.89,16.9,1145,Rainy,0,12091.14972,3370.4797199999994
TXN-000633,2023-12-30,Store-019,SKU-4968,Apparel,28,4739.24,3823.8,14.5,841,Cloudy,0,113457.4056,6391.0055999999895
TXN-000634,2023-04-26,Store-012,SKU-1911,Electronics,9,3576.42,3518.93,23.6,979,Rainy,0,24591.46392,-7078.906080000001
TXN-000635,2023-03-31,Store-001,SKU-1089,Apparel,29,812.46,2182.0,7.2,224,Hot,0,21864.92352,-41413.07648
TXN-000636,2023-06-16,Store-003,SKU-6214,Electronics,40,1507.7,2069.35,24.4,1509,Hot,0,45592.848,-37181.152
TXN-000637,2022-04-07,Store-014,SKU-5212,Fresh,26,4905.97,213.31,12.6,1475,Cloudy,0,111483.26228,105937.20228
TXN-000638,2023-05-07,Store-009,SKU-3529,Pharmacy,48,4416.45,3231.98,21.6,948,Cloudy,1,166199.84639999998,11064.806399999972
TXN-000639,2023-11-04,Store-006,SKU-2001,Apparel,45,3944.34,2997.39,1.2,1865,Cloudy,0,175365.35640000002,40482.80640000003
TXN-000640,2023-03-22,Store-019,SKU-1434,Pharmacy,31,3108.25,90.3,14.2,666,Sunny,0,82673.2335,79873.9335
TXN-000641,2023-09-06,Store-020,SKU-5548,Fresh,26,304.89,2935.7,8.8,450,Rainy,0,7229.55168,-69098.64832
TXN-000642,2022-01-12,Store-014,SKU-8951,Fresh,43,4533.85,1838.19,19.4,1813,Rainy,0,157134.17330000002,78092.00330000003
TXN-000643,2022-08-05,Store-004,SKU-6443,Electronics,34,3185.56,2979.94,11.2,1807,Cloudy,0,96178.42752,-5139.532480000009
TXN-000644,2023-02-13,Store-015,SKU-4944,Fresh,40,590.38,2352.58,16.7,1346,Sunny,0,19671.4616,-74431.7384
TXN-000645,2023-10-02,Store-008,SKU-3730,Electronics,49,4993.45,3084.96,0.1,1791,Rainy,0,244434.37094999998,93271.33094999997
TXN-000646,2023-09-08,Store-003,SKU-6755,FMCG,25,3695.85,1529.25,2.8,1178,Cloudy,1,89809.155,51577.905
TXN-000647,2022-08-16,Store-004,SKU-8465,Apparel,29,595.52,1165.69,0.6,1412,Cloudy,0,17166.459519999997,-16638.550480000005
TXN-000648,2023-07-19,Store-020,SKU-1097,Apparel,47,709.32,1257.75,15.6,558,Sunny,0,28137.30576,-30976.94424
TXN-000649,2023-05-29,Store-019,SKU-6268,FMCG,25,1430.34,3992.01,25.6,1893,Cloudy,0,26604.324,-73195.926
TXN-000650,2023-03-26,Store-006,SKU-2839,Apparel,8,116.09,3754.06,20.8,577,Rainy,1,735.54624,-29296.93376
TXN-000651,2022-08-23,Store-010,SKU-1639,Electronics,34,1040.14,1256.51,20.1,1160,Hot,0,28256.44324,-14464.896759999996
TXN-000652,2022-11-30,Store-014,SKU-1888,Electronics,41,4521.63,2320.04,22.9,1456,Cloudy,0,142933.24593,47811.605930000005
TXN-000653,2023-08-07,Store-016,SKU-3512,Apparel,46,1781.63,3803.77,4.0,322,Sunny,0,78676.78080000001,-96296.6392
TXN-000654,2023-05-31,Store-020,SKU-5087,FMCG,15,4704.09,2618.35,27.6,1594,Hot,0,51086.417400000006,11811.167400000006
TXN-000655,2023-05-05,Store-011,SKU-2121,Apparel,5,1623.96,3703.33,1.6,1903,Hot,0,7989.8832,-10526.766800000001
TXN-000656,2022-10-18,Store-002,SKU-9614,FMCG,40,122.1,3159.96,20.1,536,Sunny,0,3902.316,-122496.08399999999
TXN-000657,2022-06-17,Store-007,SKU-3407,Fresh,9,1791.3,2555.71,0.9,718,Sunny,0,15976.604699999998,-7024.785300000001
TXN-000658,2023-12-06,Store-011,SKU-1391,Pharmacy,46,606.53,1690.23,17.0,1232,Rainy,0,23157.315399999996,-54593.26460000001
TXN-000659,2022-06-10,Store-004,SKU-5427,FMCG,38,2486.39,2609.1,5.2,1180,Cloudy,1,89569.71336,-9576.086640000009
TXN-000660,2022-05-04,Store-006,SKU-9855,Apparel,36,3136.46,2739.09,6.8,924,Sunny,0,105234.50592,6627.265919999991
TXN-000661,2023-06-26,Store-020,SKU-8399,Apparel,43,2228.57,1233.64,18.0,823,Rainy,0,78579.3782,25532.858200000002
TXN-000662,2022-04-28,Store-019,SKU-9803,FMCG,16,4563.94,2710.7,2.1,638,Rainy,0,71489.55616,28118.356159999996
TXN-000663,2023-07-14,Store-013,SKU-9292,Electronics,2,3517.71,1284.77,7.8,1165,Cloudy,0,6486.6572400000005,3917.1172400000005
TXN-000664,2022-11-22,Store-019,SKU-4896,Electronics,48,343.61,831.21,21.1,923,Cloudy,0,13013.197919999999,-26884.882080000003
TXN-000665,2023-06-12,Store-012,SKU-5947,Fresh,37,742.38,3056.57,26.6,1325,Rainy,0,20161.55604,-92931.53396000002
TXN-000666,2023-08-10,Store-010,SKU-1420,Fresh,4,4444.76,1544.55,0.1,449,Cloudy,0,17761.26096,11583.060959999999
TXN-000667,2023-04-17,Store-014,SKU-4209,FMCG,14,2328.5,117.44,6.5,1956,Rainy,0,30480.065000000002,28835.905000000002
TXN-000668,2023-02-22,Store-003,SKU-7531,Electronics,18,4163.71,3452.25,19.9,450,Rainy,0,60032.370780000005,-2108.1292199999953
TXN-000669,2023-12-08,Store-013,SKU-7255,Pharmacy,44,3067.54,3703.56,11.1,1251,Cloudy,0,119989.89464000001,-42966.74535999997
TXN-000670,2023-05-29,Store-007,SKU-4221,FMCG,38,1252.56,998.17,22.1,1622,Cloudy,0,37078.28112,-852.1788799999995
TXN-000671,2023-09-25,Store-015,SKU-7711,Apparel,10,3657.93,2340.05,11.1,1570,Rainy,0,32518.997699999996,9118.497699999996
TXN-000672,2022-10-13,Store-005,SKU-2799,FMCG,23,1853.57,1124.66,30.0,1516,Sunny,0,29842.477,3975.2969999999987
TXN-000673,2023-11-22,Store-001,SKU-6202,Fresh,13,4123.49,1340.76,1.7,1202,Cloudy,0,52694.078709999994,35264.19871
TXN-000674,2022-06-26,Store-012,SKU-6037,FMCG,44,2079.23,419.93,25.8,1078,Rainy,0,67882.70104,49405.78104
TXN-000675,2022-04-06,Store-019,SKU-8190,Apparel,47,2427.83,2327.56,18.8,857,Hot,1,92655.70412,-16739.615879999998
TXN-000676,2023-08-06,Store-012,SKU-8576,FMCG,37,3045.71,174.37,22.3,1154,Sunny,0,87561.11679,81109.42679
TXN-000677,2022-11-02,Store-003,SKU-3661,Fresh,7,1092.5,1270.07,28.5,770,Hot,0,5467.962500000001,-3422.5274999999992
TXN-000678,2023-07-09,Store-020,SKU-1231,Fresh,43,941.71,554.56,22.0,902,Hot,1,31584.9534,7738.8734
TXN-000679,2022-06-06,Store-016,SKU-8613,FMCG,11,3886.32,1986.95,19.0,109,Hot,0,34627.11120000001,12770.661200000006
TXN-000680,2022-02-08,Store-015,SKU-3826,Fresh,34,4787.15,1767.85,26.4,1404,Sunny,1,119793.64159999999,59686.741599999994
TXN-000681,2023-10-05,Store-010,SKU-8163,Apparel,42,2399.3,2642.01,2.5,1002,Sunny,0,98251.335,-12713.085000000006
TXN-000682,2022-05-14,Store-019,SKU-3209,Fresh,6,4405.02,2500.95,26.3,1818,Rainy,0,19478.998440000003,4473.298440000004
TXN-000683,2023-12-02,Store-009,SKU-6418,FMCG,7,499.48,944.22,18.1,1293,Hot,0,2863.5188399999997,-3746.0211600000002
TXN-000684,2023-10-04,Store-014,SKU-5312,Fresh,10,2122.9,3706.39,7.9,1133,Rainy,0,19551.909,-17511.991
TXN-000685,2022-06-12,Store-004,SKU-1543,FMCG,16,2554.1,3105.74,22.7,1542,Cloudy,0,31589.108799999998,-18102.7312
TXN-000686,2022-07-11,Store-015,SKU-6768,FMCG,44,4286.19,1917.68,19.8,713,Sunny,0,151251.07272,66873.15272
TXN-000687,2022-10-08,Store-011,SKU-1617,Fresh,18,3537.7,549.33,5.6,219,Sunny,0,60112.598399999995,50224.65839999999
TXN-000688,2022-08-14,Store-008,SKU-6434,Fresh,12,4236.72,1973.44,4.6,393,Hot,0,48501.970559999994,24820.690559999995
TXN-000689,2023-03-03,Store-002,SKU-2568,Electronics,29,4677.59,2094.7,1.7,1417,Hot,0,133344.05813000002,72597.75813000003
TXN-000690,2022-07-09,Store-009,SKU-3171,Electronics,22,3000.3,125.6,13.8,997,Hot,0,56897.6892,54134.4892
TXN-000691,2023-01-12,Store-020,SKU-7495,Apparel,1,2128.1,1719.78,1.7,1389,Rainy,0,2091.9222999999997,372.14229999999975
TXN-000692,2023-09-09,Store-009,SKU-1190,Pharmacy,9,1360.82,3464.28,19.9,425,Rainy,0,9810.15138,-21368.36862
TXN-000693,2023-05-14,Store-020,SKU-1545,FMCG,3,1725.76,2512.0,4.0,1465,Rainy,0,4970.1888,-2565.8112
TXN-000694,2023-09-04,Store-011,SKU-1208,Pharmacy,36,4102.56,2007.56,28.6,412,Hot,0,105452.20224,33180.042239999995
TXN-000695,2023-10-16,Store-015,SKU-7335,Pharmacy,17,3629.59,1551.58,27.0,1228,Rainy,1,45043.211899999995,18666.351899999994
TXN-000696,2023-11-30,Store-001,SKU-7029,FMCG,24,177.49,78.26,15.1,598,Hot,0,3616.53624,1738.2962399999997
TXN-000697,2022-01-17,Store-014,SKU-3006,Electronics,27,2258.3,2209.91,14.2,1194,Sunny,0,52315.7778,-7351.792199999989
TXN-000698,2023-07-29,Store-014,SKU-4279,Fresh,24,4182.15,3217.67,14.4,1191,Sunny,0,85918.08959999999,8694.00959999999
TXN-000699,2022-08-10,Store-011,SKU-7713,Apparel,22,4059.08,479.49,26.5,447,Hot,1,65635.32359999999,55086.54359999999
TXN-000700,2022-12-05,Store-007,SKU-6221,Pharmacy,36,447.89,1814.61,20.5,255,Cloudy,1,12818.6118,-52507.3482
TXN-000701,2023-11-03,Store-004,SKU-9629,Pharmacy,6,4419.41,2581.21,6.2,1875,Cloudy,0,24872.439479999997,9385.179479999997
TXN-000702,2022-08-18,Store-002,SKU-3334,FMCG,39,2400.13,3606.95,10.4,1755,Sunny,0,83870.14272,-56800.907279999985
TXN-000703,2022-12-24,Store-007,SKU-6338,Pharmacy,23,408.1,1622.25,14.7,1674,Hot,1,8006.513900000001,-29305.2361
TXN-000704,2023-11-11,Store-008,SKU-7922,Pharmacy,8,2339.93,862.95,28.6,1233,Hot,0,13365.680159999998,6462.080159999998
TXN-000705,2023-08-08,Store-007,SKU-4572,Fresh,17,3791.4,2980.33,22.8,1025,Hot,0,49758.333600000005,-907.2763999999952
TXN-000706,2022-11-13,Store-003,SKU-5815,Apparel,41,4332.73,3981.76,15.3,1885,Rainy,1,150462.71471,-12789.445290000003
TXN-000707,2022-05-09,Store-019,SKU-9458,Pharmacy,15,3025.83,3606.69,22.0,442,Sunny,0,35402.210999999996,-18698.139000000003
TXN-000708,2023-06-02,Store-014,SKU-4403,Electronics,17,654.98,3915.29,10.8,1877,Sunny,1,9932.11672,-56627.813279999995
TXN-000709,2023-10-12,Store-017,SKU-6265,Pharmacy,3,4757.21,2820.62,6.5,770,Hot,0,13343.974050000003,4882.114050000002
TXN-000710,2023-07-23,Store-004,SKU-5490,Electronics,15,2294.4,777.45,4.5,505,Sunny,0,32867.28,21205.53
TXN-000711,2022-09-24,Store-001,SKU-9589,Electronics,3,933.72,214.43,25.6,1596,Cloudy,0,2084.06304,1440.77304
TXN-000712,2022-08-16,Store-009,SKU-4235,Apparel,5,3897.38,1827.17,27.9,554,Rainy,0,14050.054900000003,4914.204900000002
TXN-000713,2022-08-25,Store-006,SKU-7258,Apparel,11,164.9,2929.84,7.2,1410,Rainy,0,1683.2992,-30544.9408
TXN-000714,2022-02-25,Store-018,SKU-6287,FMCG,46,660.63,408.46,6.2,605,Sunny,0,28504.86324,9715.703239999999
TXN-000715,2022-11-03,Store-007,SKU-9267,FMCG,20,4552.43,2795.62,29.1,1967,Sunny,0,64553.4574,8641.057400000005
TXN-000716,2023-08-23,Store-008,SKU-5531,Electronics,47,4187.31,1481.86,2.2,1808,Cloudy,1,192473.89146,122826.47146000002
TXN-000717,2022-06-15,Store-009,SKU-9569,Pharmacy,21,2609.84,651.09,10.9,825,Rainy,1,48832.71624,35159.82624
TXN-000718,2022-04-07,Store-001,SKU-4829,Electronics,46,809.51,2102.21,20.3,1672,Rainy,0,29678.255619999996,-67023.40438
TXN-000719,2023-08-01,Store-013,SKU-3275,Pharmacy,34,870.47,823.49,22.0,1357,Cloudy,1,23084.864400000002,-4913.795599999998
TXN-000720,2022-02-01,Store-013,SKU-3360,Apparel,7,717.01,3841.09,1.8,236,Sunny,0,4928.72674,-21958.90326
TXN-000721,2023-03-09,Store-010,SKU-4156,Apparel,41,1901.62,3614.36,15.3,1875,Sunny,0,66037.55774,-82151.20226
TXN-000722,2023-02-01,Store-017,SKU-6832,FMCG,41,297.8,3331.56,3.2,802,Rainy,0,11819.0864,-124774.87359999999
TXN-000723,2023-10-28,Store-002,SKU-9431,FMCG,43,4329.96,1178.24,10.3,610,Hot,0,167010.88716,116346.56716
TXN-000724,2022-07-23,Store-007,SKU-1543,Fresh,26,2209.43,2447.78,27.0,1020,Hot,0,41934.9814,-21707.29860000001
TXN-000725,2023-03-31,Store-008,SKU-5985,Pharmacy,13,3678.15,3507.8,25.0,1608,Sunny,0,35861.9625,-9739.4375
TXN-000726,2022-05-27,Store-010,SKU-8864,Pharmacy,12,1398.0,1111.22,6.9,1576,Rainy,0,15618.456,2283.8160000000007
TXN-000727,2023-01-27,Store-003,SKU-3039,Electronics,9,3936.31,1925.89,19.9,1448,Sunny,0,28376.858790000002,11043.84879
TXN-000728,2022-07-01,Store-014,SKU-6659,Pharmacy,43,1324.75,3355.15,15.8,1517,Hot,0,47963.898499999996,-96307.55150000002
TXN-000729,2023-03-26,Store-006,SKU-6111,Fresh,33,4234.16,2788.67,2.7,540,Cloudy,0,135954.64343999999,43928.533439999985
TXN-000730,2022-04-04,Store-006,SKU-2583,Apparel,30,1947.51,910.22,10.8,1430,Sunny,0,52115.367600000005,24808.767600000003
TXN-000731,2023-02-25,Store-007,SKU-2404,Fresh,10,2621.72,173.97,6.3,1859,Cloudy,0,24565.5164,22825.8164
TXN-000732,2023-04-30,Store-003,SKU-2187,Fresh,19,3384.94,2861.53,22.4,324,Hot,0,49907.55536,-4461.5146400000085
TXN-000733,2023-10-29,Store-001,SKU-2224,Apparel,26,3080.14,3096.55,6.1,1489,Cloudy,0,75198.53796,-5311.762040000001
TXN-000734,2022-12-21,Store-018,SKU-2472,Apparel,28,3898.29,1407.27,28.5,1781,Hot,0,78043.76580000001,38640.20580000001
TXN-000735,2022-02-03,Store-017,SKU-1401,Pharmacy,41,127.6,797.9,23.1,1470,Hot,0,4023.1004,-28690.7996
TXN-000736,2023-11-27,Store-010,SKU-6403,Fresh,44,3260.36,3486.73,17.2,264,Hot,0,118781.43552000001,-34634.68447999998
TXN-000737,2022-07-09,Store-011,SKU-6784,Apparel,12,3331.52,2761.34,28.5,1797,Rainy,0,28584.441600000002,-4551.6384
TXN-000738,2023-07-02,Store-015,SKU-1477,Apparel,18,1740.49,647.61,24.7,1048,Cloudy,0,23590.60146,11933.621460000002
TXN-000739,2023-04-17,Store-008,SKU-9440,Electronics,46,2643.92,3069.94,18.0,1152,Hot,0,99728.66240000002,-41488.577599999975
TXN-000740,2022-10-30,Store-016,SKU-7854,FMCG,1,1798.58,2567.16,16.9,714,Sunny,0,1494.61998,-1072.54002
TXN-000741,2023-06-13,Store-019,SKU-2709,Electronics,34,3696.2,3087.03,27.4,1960,Hot,0,91237.0008,-13722.01920000001
TXN-000742,2023-09-20,Store-006,SKU-1435,Pharmacy,46,3745.89,407.36,14.7,557,Hot,0,146981.23182,128242.67181999999
TXN-000743,2022-03-07,Store-018,SKU-3457,Electronics,19,1891.59,2041.95,19.2,1762,Hot,0,29039.68968,-9757.360320000003
TXN-000744,2022-06-04,Store-008,SKU-7146,Apparel,22,1776.38,3047.03,12.7,373,Hot,0,34117.15428,-32917.50572
TXN-000745,2022-08-30,Store-006,SKU-7834,Electronics,10,2487.45,2484.52,10.6,1906,Cloudy,0,22237.803,-2607.397000000001
TXN-000746,2022-05-18,Store-019,SKU-3654,Fresh,31,4360.67,663.66,3.7,1069,Sunny,0,130179.08150999999,109605.62151
TXN-000747,2022-04-11,Store-016,SKU-2106,Electronics,42,101.08,551.33,17.8,1190,Hot,0,3489.6859199999994,-19666.17408
TXN-000748,2022-03-05,Store-015,SKU-8782,Fresh,6,2628.55,3551.27,7.0,1863,Rainy,1,14667.309,-6640.311
TXN-000749,2022-06-20,Store-014,SKU-5772,FMCG,32,612.34,2004.65,0.7,1302,Rainy,0,19457.71584,-44691.08416
TXN-000750,2022-05-22,Store-006,SKU-6025,Electronics,2,1048.79,3144.25,21.1,1687,Sunny,0,1654.9906199999998,-4633.50938
TXN-000751,2023-12-07,Store-009,SKU-4420,Electronics,21,2293.4,2759.38,18.2,623,Sunny,0,39396.025200000004,-18550.9548
TXN-000752,2023-06-25,Store-005,SKU-9892,Apparel,10,3262.75,100.47,10.5,1339,Cloudy,0,29201.6125,28196.9125
TXN-000753,2023-06-18,Store-012,SKU-4165,Apparel,45,1639.19,392.48,27.0,1994,Rainy,0,53847.3915,36185.79149999999
TXN-000754,2023-01-11,Store-012,SKU-2218,Apparel,34,4173.55,3031.06,10.2,130,Sunny,0,127426.82860000001,24370.788600000014
TXN-000755,2022-03-18,Store-004,SKU-5614,FMCG,17,3106.06,1520.52,27.5,1385,Hot,0,38282.18949999999,12433.349499999993
TXN-000756,2022-03-24,Store-005,SKU-7210,Apparel,23,218.76,1771.36,29.6,1878,Cloudy,0,3542.1619199999996,-37199.11808
TXN-000757,2022-02-26,Store-003,SKU-8266,Fresh,37,1181.79,3445.68,1.8,1029,Sunny,0,42939.15785999999,-84551.00214
TXN-000758,2022-10-28,Store-016,SKU-8627,Pharmacy,31,3207.11,120.68,22.3,707,Cloudy,0,77249.65857,73508.57857
TXN-000759,2023-02-25,Store-004,SKU-6590,Pharmacy,45,2459.78,1449.25,16.6,1217,Rainy,0,92315.5434,27099.293399999995
TXN-000760,2022-03-23,Store-017,SKU-7037,Pharmacy,42,1910.22,3125.6,25.5,1429,Hot,0,59770.783800000005,-71504.41619999998
TXN-000761,2022-05-26,Store-010,SKU-5520,FMCG,44,4758.1,822.12,18.0,110,Hot,0,171672.24800000002,135498.96800000002
TXN-000762,2022-09-17,Store-002,SKU-8700,Pharmacy,10,3738.33,3775.16,1.0,1802,Hot,0,37009.467000000004,-742.1329999999944
TXN-000763,2023-10-12,Store-008,SKU-6630,Pharmacy,48,962.12,834.23,9.3,940,Hot,0,41886.856320000006,1843.8163200000054
TXN-000764,2022-01-07,Store-015,SKU-7057,FMCG,21,1813.76,3147.31,21.2,994,Rainy,0,30014.10048,-36079.409519999994
TXN-000765,2023-06-07,Store-002,SKU-6096,Electronics,39,1841.42,1193.2,17.0,1615,Sunny,0,59606.765400000004,13071.965400000001
TXN-000766,2022-05-29,Store-010,SKU-9455,Fresh,14,2196.11,3510.09,29.7,545,Hot,0,21614.114620000004,-27527.145379999998
TXN-000767,2022-06-18,Store-014,SKU-3895,Apparel,5,4715.46,2419.76,19.2,565,Sunny,0,19050.4584,6951.658399999998
TXN-000768,2022-08-16,Store-012,SKU-6835,Pharmacy,44,4701.63,1149.67,25.0,235,Sunny,0,155153.79,104568.31
TXN-000769,2022-09-25,Store-016,SKU-4764,Pharmacy,6,2209.48,3065.96,9.7,990,Cloudy,0,11970.962640000002,-6424.7973600000005
TXN-000770,2023-05-18,Store-014,SKU-7803,Fresh,22,2215.33,1258.55,12.8,1550,Sunny,0,42498.890719999996,14810.790719999997
TXN-000771,2022-10-26,Store-001,SKU-8000,Fresh,23,3379.34,3434.19,27.4,947,Sunny,0,56428.219320000004,-22558.15067999999
TXN-000772,2023-09-03,Store-006,SKU-8475,Electronics,1,4176.19,1185.53,12.9,688,Cloudy,0,3637.4614899999997,2451.93149
TXN-000773,2022-02-10,Store-020,SKU-2688,Electronics,40,1226.88,1223.58,29.4,1957,Rainy,0,34647.0912,-14296.108799999995
TXN-000774,2022-02-09,Store-010,SKU-1958,Pharmacy,36,1666.69,3349.76,15.0,1469,Hot,0,51000.714,-69590.64600000001
TXN-000775,2022-09-29,Store-020,SKU-6044,Pharmacy,20,4688.48,1477.37,8.3,1195,Cloudy,0,85986.7232,56439.3232
TXN-000776,2023-05-25,Store-007,SKU-3795,Pharmacy,32,468.95,3370.84,1.0,1688,Sunny,0,14856.336,-93010.54400000001
TXN-000777,2023-01-11,Store-020,SKU-8011,FMCG,33,4747.98,2041.07,13.3,1416,Cloudy,0,135844.45578,68489.14577999999
TXN-000778,2022-05-15,Store-020,SKU-9734,Electronics,16,4641.34,3086.26,21.9,120,Sunny,0,57998.18464000001,8618.024640000003
TXN-000779,2022-01-16,Store-012,SKU-1306,Fresh,16,4021.95,909.15,15.7,1373,Cloudy,0,54248.06159999999,39701.66159999999
TXN-000780,2022-09-02,Store-014,SKU-3087,Electronics,18,597.11,3866.39,0.6,1089,Cloudy,0,10683.492119999999,-58911.52788000001
TXN-000781,2022-04-17,Store-014,SKU-6722,Fresh,9,1566.75,2139.7,10.7,924,Cloudy,0,12591.96975,-6665.330249999999
